date,route,stop,time,location,drumming,seen,comment
2004-04-23,2,13,06:54,ADJ260,1,0,
2004-04-23,1,1,05:08,CL005,0,0,
2004-04-23,1,2,05:15,CL055,0,0,
2004-04-23,1,3,05:24,CL100,0,0,
2004-04-23,1,4,05:30,CL140,1,0,
2004-04-23,1,5,05:39,CL190,0,0,
2004-04-23,1,6,05:45,CL235,0,0,
2004-04-23,1,7,05:55,CL285,0,0,
2004-04-23,1,8,06:01,CL335,0,0,
2004-04-23,1,15,07:04,DP040,1,0,
2004-04-23,1,16,07:11,DP110,0,0,
2004-04-23,1,17,07:18,DP160,0,0,
2004-04-23,2,8,06:07,LSB030,0,0,
2004-04-23,2,9,06:15,LSB080,0,0,
2004-04-23,2,3,05:22,SB010,1,0,
2004-04-23,2,4,05:29,SB055,1,0,
2004-04-23,2,5,05:37,SB105,1,0,
2004-04-23,2,6,05:45,SB150,2,1,
2004-04-23,2,7,05:56,SB202,1,0,
2004-04-23,1,9,06:07,SC000,0,0,
2004-04-23,1,10,06:14,SC040,0,0,
2004-04-23,1,11,06:22,SC085,0,0,
2004-04-23,1,12,06:29,SC130,0,0,
2004-04-23,1,13,06:35,SC180,0,0,
2004-04-23,2,14,07:02,WL045,0,0,
2004-04-23,2,15,07:10,WL084,0,0,
2004-04-23,1,14,06:56,WL135,1,0,
2004-05-04,2,1,07:27,ADJ005,0,0,
2004-05-04,2,2,07:17,ADJ040,0,0,
2004-05-04,2,10,06:00,ADJ121,0,0,
2004-05-04,2,11,05:50,ADJ160,0,0,
2004-05-04,2,12,05:43,ADJ210,0,0,
2004-05-04,2,13,05:35,ADJ260,1,0,
2004-05-04,1,1,07:25,CL005,0,0,
2004-05-04,1,2,07:18,CL055,0,0,
2004-05-04,1,3,07:11,CL100,0,0,
2004-05-04,1,4,07:04,CL140,0,1,
2004-05-04,1,5,06:57,CL190,0,0,
2004-05-04,1,6,06:50,CL235,0,0,
2004-05-04,1,7,06:43,CL285,0,0,
2004-05-04,1,8,06:36,CL335,0,0,
2004-05-04,1,15,05:38,DP040,0,0,
2004-05-04,1,16,05:29,DP110,1,0,
2004-05-04,1,17,05:21,DP160,0,0,
2004-05-04,2,8,06:25,LSB030,0,0,
2004-05-04,2,9,06:15,LSB080,1,0,
2004-05-04,2,3,07:08,SB010,0,0,
2004-05-04,2,4,07:00,SB055,1,0,
2004-05-04,2,5,06:52,SB105,0,0,
2004-05-04,2,6,06:44,SB150,0,0,
2004-05-04,2,7,06:35,SB202,0,0,
2004-05-04,1,9,06:27,SC000,1,0,
2004-05-04,1,10,06:20,SC040,0,0,
2004-05-04,1,11,06:12,SC085,0,0,
2004-05-04,1,12,06:05,SC130,0,0,
2004-05-04,1,13,05:58,SC180,0,0,
2004-05-04,2,14,05:27,WL045,0,0,
2004-05-04,2,15,05:18,WL084,1,0,
2004-05-04,1,14,05:46,WL135,0,0,
2005-05-05,2,10,06:48,ADJ121,0,0,
2005-05-05,2,11,06:57,ADJ160,0,0,
2005-05-05,2,12,07:07,ADJ210,0,0,
2005-05-05,2,13,07:16,ADJ260,0,0,
2005-05-05,2,2,05:18,ADJ40,0,0,
2005-05-05,2,1,05:09,ADJ5,0,0,
2005-05-05,1,3,05:26,CL100,0,0,
2005-05-05,1,4,05:33,CL140,1,0,
2005-05-05,1,5,05:41,CL190,0,0,
2005-05-05,1,6,05:48,CL235,0,0,
2005-05-05,1,7,05:57,CL285,0,0,
2005-05-05,1,8,06:05,CL335,0,0,
2005-05-05,1,1,05:10,CL5,0,0,
2005-05-05,1,2,05:17,CL55,1,0,
2005-05-05,1,16,07:15,DP110,0,0,
2005-05-05,1,17,07:06,DP160,0,0,
2005-05-05,1,15,07:26,DP40,0,0,
2005-05-05,2,8,06:16,LSB30,1,0,
2005-05-05,2,9,06:24,LSB80,0,0,
2005-05-05,2,3,05:27,SB10,1,0,
2005-05-05,2,5,05:50,SB105,0,0,
2005-05-05,2,6,05:56,SB150,0,0,
2005-05-05,2,7,06:03,SB202,0,0,
2005-05-05,2,4,05:37,SB55,1,0,
2005-05-05,1,9,06:14,SC0,1,0,
2005-05-05,1,12,06:43,SC130,0,0,
2005-05-05,1,13,06:51,SC180,1,0,
2005-05-05,1,10,06:24,SC40,0,0,
2005-05-05,1,11,06:34,SC85,0,0,
2005-05-05,1,14,07:35,WL135,1,0,
2005-05-05,2,14,07:25,WL45,0,0,
2005-05-05,2,15,07:33,WL84,0,0,
2005-05-06,2,10,05:57,ADJ121,0,0,
2005-05-06,2,11,05:47,ADJ160,0,0,
2005-05-06,2,12,05:38,ADJ210,0,0,
2005-05-06,2,13,05:29,ADJ260,0,0,
2005-05-06,2,2,07:16,ADJ40,0,0,
2005-05-06,2,1,07:23,ADJ5,0,0,
2005-05-06,1,3,07:00,CL100,0,0,
2005-05-06,1,4,06:53,CL140,0,0,
2005-05-06,1,5,06:46,CL190,0,0,
2005-05-06,1,6,06:38,CL235,0,0,
2005-05-06,1,7,06:30,CL285,0,0,
2005-05-06,1,8,06:23,CL335,0,0,
2005-05-06,1,1,07:17,CL5,0,0,
2005-05-06,1,2,07:09,CL55,0,0,
2005-05-06,1,16,05:23,DP110,0,0,
2005-05-06,1,17,05:33,DP160,0,0,
2005-05-06,1,15,05:15,DP40,2,0,
2005-05-06,2,8,06:23,LSB30,1,0,
2005-05-06,2,9,06:13,LSB80,0,1,
2005-05-06,2,3,07:03,SB10,0,0,
2005-05-06,2,5,06:51,SB105,0,0,
2005-05-06,2,6,06:43,SB150,0,0,
2005-05-06,2,7,06:35,SB202,0,0,
2005-05-06,2,4,06:59,SB55,0,1,
2005-05-06,1,9,06:16,SC0,1,0,
2005-05-06,1,12,05:53,SC130,0,0,
2005-05-06,1,13,05:44,SC180,0,0,
2005-05-06,1,10,06:07,SC40,0,0,
2005-05-06,1,11,06:00,SC85,0,0,
2005-05-06,1,14,05:06,WL135,0,0,
2005-05-06,2,14,05:15,WL45,0,0,
2005-05-06,2,15,05:07,WL84,1,0,
2005-05-10,2,10,06:28,ADJ121,0,0,
2005-05-10,2,11,06:34,ADJ160,0,0,
2005-05-10,2,12,06:43,ADJ210,0,0,
2005-05-10,2,13,06:51,ADJ260,0,0,
2005-05-10,2,2,05:12,ADJ40,0,0,
2005-05-10,2,1,05:30,ADJ5,0,0,
2005-05-10,1,3,05:22,CL100,0,0,
2005-05-10,1,4,05:29,CL140,1,0,
2005-05-10,1,5,05:37,CL190,0,0,
2005-05-10,1,6,05:45,CL235,0,0,
2005-05-10,1,7,05:53,CL285,0,0,
2005-05-10,1,8,06:01,CL335,0,0,
2005-05-10,1,1,05:05,CL5,0,0,
2005-05-10,1,2,05:15,CL55,0,0,
2005-05-10,1,16,07:02,DP110,1,0,
2005-05-10,1,17,06:53,DP160,0,0,
2005-05-10,1,15,07:11,DP40,0,0,
2005-05-10,2,8,06:03,LSB30,0,0,
2005-05-10,2,9,06:12,LSB80,0,0,
2005-05-10,2,3,05:20,SB10,1,0,
2005-05-10,2,5,05:36,SB105,0,0,
2005-05-10,2,6,05:43,SB150,1,0,
2005-05-10,2,7,05:53,SB202,0,0,
2005-05-10,2,4,05:27,SB55,1,0,
2005-05-10,1,9,06:09,SC0,1,0,
2005-05-10,1,12,06:35,SC130,0,0,
2005-05-10,1,13,06:42,SC180,1,0,
2005-05-10,1,10,06:20,SC40,0,0,
2005-05-10,1,11,06:27,SC85,0,0,
2005-05-10,1,14,07:18,WL135,0,0,
2005-05-10,2,14,07:00,WL45,0,0,
2005-05-10,2,15,07:08,WL84,0,0,
2006-04-19,2,10,07:17,ADJ121,1,0,
2006-04-19,2,11,07:27,ADJ160,0,0,
2006-04-19,2,12,07:37,ADJ210,0,0,
2006-04-19,2,13,07:45,ADJ260,1,0,
2006-04-19,2,2,05:48,ADJ40,1,0,
2006-04-19,2,1,05:37,ADJ5,0,0,
2006-04-19,1,3,05:56,CL100,0,0,
2006-04-19,1,4,06:04,Cl140,1,0,
2006-04-19,1,5,06:12,CL190,0,0,
2006-04-19,1,6,06:21,CL235,0,0,
2006-04-19,1,7,06:29,CL285,0,0,
2006-04-19,1,8,06:37,CL335,1,0,
2006-04-19,1,1,05:39,CL5,0,0,
2006-04-19,1,2,05:48,CL55,1,0,
2006-04-19,1,16,07:48,DP110,0,0,
2006-04-19,1,17,07:56,DP160,0,0,
2006-04-19,1,15,07:39,DP40,2,1,
2006-04-19,2,8,06:50,LSB30,0,0,
2006-04-19,2,9,07:00,LSB75,0,0,
2006-04-19,2,3,05:58,SB10,2,0,
2006-04-19,2,5,06:18,SB105,1,0,
2006-04-19,2,6,06:27,SB150,1,0,
2006-04-19,2,7,06:41,SB202,1,0,
2006-04-19,2,4,06:07,SB55,0,0,
2006-04-19,1,9,06:45,SC0,1,0,
2006-04-19,1,12,07:10,SC130,0,0,
2006-04-19,1,13,07:18,SC180,1,0,
2006-04-19,1,10,06:53,SC40,0,0,
2006-04-19,1,11,07:01,SC85,0,0,
2006-04-19,1,14,07:30,WL135,0,0,
2006-04-19,2,14,07:55,WL45,1,0,
2006-04-19,2,15,08:04,WL84,1,0,
2006-04-20,2,10,06:28,ADJ121,1,0,
2006-04-20,2,11,06:20,ADJ160,0,0,
2006-04-20,2,12,06:07,ADJ210,0,0,
2006-04-20,2,13,05:56,ADJ260,0,1,
2006-04-20,2,2,07:56,ADJ40,1,0,
2006-04-20,2,1,08:06,ADJ5,0,0,
2006-04-20,1,3,07:45,CL100,0,0,
2006-04-20,1,4,07:37,Cl140,1,0,
2006-04-20,1,5,07:29,CL190,0,0,
2006-04-20,1,6,07:21,CL235,0,0,
2006-04-20,1,7,07:13,CL285,0,0,
2006-04-20,1,8,07:06,CL335,0,0,
2006-04-20,1,1,08:01,CL5,0,0,
2006-04-20,1,2,07:52,CL55,0,0,
2006-04-20,1,16,06:44,DP110,1,0,
2006-04-20,1,17,06:51,DP160,1,0,
2006-04-20,1,15,06:35,DP40,2,0,
2006-04-20,2,8,07:06,LSB30,0,0,
2006-04-20,2,9,07:16,LSB75,0,0,
2006-04-20,2,3,06:36,SB10,3,0,
2006-04-20,2,5,06:55,SB105,1,0,
2006-04-20,2,6,07:30,SB150,2,0,
2006-04-20,2,7,07:41,SB202,1,0,
2006-04-20,2,4,06:45,SB55,1,0,
2006-04-20,1,9,06:19,SC0,1,0,
2006-04-20,1,12,05:58,SC130,0,0,
2006-04-20,1,13,05:48,SC180,2,0,
2006-04-20,1,10,06:12,SC40,0,0,
2006-04-20,1,11,06:05,SC85,0,0,
2006-04-20,1,14,06:27,WL135,1,0,
2006-04-20,2,14,05:45,WL45,1,0,
2006-04-20,2,15,05:36,WL84,1,0,
2006-04-27,2,10,07:01,ADJ121,0,0,
2006-04-27,2,11,07:09,ADJ160,0,0,
2006-04-27,2,12,07:17,ADJ210,0,0,
2006-04-27,2,13,07:25,ADJ260,0,0,
2006-04-27,2,2,05:36,ADJ40,1,0,
2006-04-27,2,1,05:29,ADJ5,0,0,
2006-04-27,1,3,05:48,CL100,0,0,
2006-04-27,1,4,05:55,Cl140,0,0,
2006-04-27,1,5,06:08,CL190,0,0,
2006-04-27,1,6,06:16,CL235,0,0,
2006-04-27,1,7,06:24,CL285,0,0,
2006-04-27,1,8,06:32,CL335,0,0,
2006-04-27,1,1,05:30,CL5,0,0,
2006-04-27,1,2,05:39,CL55,1,0,
2006-04-27,1,16,07:50,DP110,0,0,
2006-04-27,1,17,08:00,DP160,0,0,
2006-04-27,1,15,07:41,DP40,1,0,
2006-04-27,2,8,06:30,LSB30,0,0,
2006-04-27,2,9,06:38,LSB75,1,1,
2006-04-27,2,3,05:44,SB10,1,0,
2006-04-27,2,5,06:02,SB105,1,0,
2006-04-27,2,6,06:12,SB150,1,0,
2006-04-27,2,7,06:20,SB202,0,0,
2006-04-27,2,4,05:53,SB55,1,1,
2006-04-27,1,9,06:40,SC0,0,0,
2006-04-27,1,12,07:05,SC130,0,0,
2006-04-27,1,13,07:15,SC180,1,0,
2006-04-27,1,10,06:47,SC40,0,0,
2006-04-27,1,11,06:57,SC85,0,0,
2006-04-27,1,14,07:32,WL135,0,0,
2006-04-27,2,14,07:33,WL45,1,0,
2006-04-27,2,15,07:41,WL84,0,0,
2007-05-04,2,10,06:02,ADJ121,1,0,
2007-05-04,2,11,05:55,ADJ160,0,0,
2007-05-04,2,12,05:47,ADJ210,0,0,
2007-05-04,2,13,05:40,ADJ260,2,0,
2007-05-04,2,2,07:18,ADJ40,1,0,
2007-05-04,2,1,07:24,ADJ5,0,0,
2007-05-04,1,3,,CL100,0,0,
2007-05-04,1,4,07:40,CL140,1,0,
2007-05-04,1,5,,CL190,0,0,
2007-05-04,1,6,,CL235,0,0,
2007-05-04,1,7,,CL285,0,0,
2007-05-04,1,8,,CL335,0,0,
2007-05-04,1,1,08:11,CL5,0,0,
2007-05-04,1,2,,CL55,0,0,
2007-05-04,1,16,06:39,DP110,2,0,
2007-05-04,1,17,,DP160,0,0,
2007-05-04,1,15,06:48,DP40,2,0,
2007-05-04,2,8,06:26,LSB30,0,0,
2007-05-04,2,9,06:19,LSB80,1,0,
2007-05-04,2,3,07:09,SB10,1,0,
2007-05-04,2,5,06:54,SB105,1,0,
2007-05-04,2,6,06:44,SB150,1,0,
2007-05-04,2,7,06:35,SB202,1,0,
2007-05-04,2,4,07:01,SB55,1,0,
2007-05-04,1,9,06:13,SC0,1,0,
2007-05-04,1,12,,SC130,0,0,
2007-05-04,1,13,05:40,SC180,1,0,
2007-05-04,1,10,,SC40,0,0,
2007-05-04,1,11,05:58,SC85,1,0,
2007-05-04,1,14,,WL135,0,0,
2007-05-04,2,14,05:34,WL45,1,0,
2007-05-04,2,15,05:25,WL84,1,0,
2007-05-07,2,10,07:17,ADJ121,1,0,
2007-05-07,2,11,07:25,ADJ160,0,0,
2007-05-07,2,12,07:33,ADJ210,1,0,
2007-05-07,2,13,07:40,ADJ260,1,0,
2007-05-07,2,2,05:54,ADJ40,1,0,
2007-05-07,2,1,05:46,ADJ5,0,0,
2007-05-07,1,3,06:04,CL100,0,0,
2007-05-07,1,4,06:12,CL140,0,1,
2007-05-07,1,5,06:20,CL190,0,0,
2007-05-07,1,6,06:28,CL235,0,0,
2007-05-07,1,7,06:36,CL285,0,0,
2007-05-07,1,8,06:46,CL335,2,0,
2007-05-07,1,1,05:46,CL5,1,0,
2007-05-07,1,2,05:55,CL55,0,0,
2007-05-07,1,16,08:04,DP110,2,0,
2007-05-07,1,17,08:14,DP160,1,0,
2007-05-07,1,15,07:55,DP40,1,0,
2007-05-07,2,8,06:51,LSB30,0,0,
2007-05-07,2,9,07:03,LSB80,0,0,
2007-05-07,2,3,06:04,SB10,0,0,
2007-05-07,2,5,06:21,SB105,1,0,
2007-05-07,2,6,06:29,SB150,1,0,
2007-05-07,2,7,06:37,SB202,1,0,
2007-05-07,2,4,06:13,SB55,1,0,
2007-05-07,1,9,06:55,SC0,1,0,
2007-05-07,1,12,07:21,SC130,0,0,
2007-05-07,1,13,07:31,SC180,1,0,
2007-05-07,1,10,07:04,SC40,0,0,
2007-05-07,1,11,07:12,SC85,0,0,
2007-05-07,1,14,07:45,WL135,1,1,
2007-05-07,2,14,07:49,WL45,0,0,
2007-05-07,2,15,07:57,WL84,0,0,
2007-05-08,2,10,06:39,ADJ121,0,0,
2007-05-08,2,11,06:47,ADJ160,0,0,
2007-05-08,2,12,06:55,ADJ210,0,0,
2007-05-08,2,13,07:03,ADJ260,0,0,
2007-05-08,2,2,05:23,ADJ40,1,0,
2007-05-08,2,1,05:15,ADJ5,0,0,
2007-05-08,1,3,05:32,CL100,0,0,
2007-05-08,1,4,05:42,CL140,0,0,
2007-05-08,1,5,05:53,CL190,0,1,
2007-05-08,1,6,06:02,CL235,1,0,
2007-05-08,1,7,06:12,CL285,0,0,
2007-05-08,1,8,06:26,CL335,0,0,
2007-05-08,1,1,05:14,CL5,0,0,
2007-05-08,1,2,05:23,CL55,0,0,
2007-05-08,1,16,07:58,DP110,0,0,
2007-05-08,1,17,08:09,DP160,0,0,
2007-05-08,1,15,07:47,DP40,1,0,
2007-05-08,2,8,06:16,LSB30,0,0,
2007-05-08,2,9,06:24,LSB80,0,0,
2007-05-08,2,3,05:32,SB10,1,0,
2007-05-08,2,5,05:48,SB105,0,0,
2007-05-08,2,6,05:56,SB150,1,0,
2007-05-08,2,7,06:05,SB202,0,0,
2007-05-08,2,4,05:40,SB55,1,0,
2007-05-08,1,9,06:35,SC0,1,0,
2007-05-08,1,12,07:03,SC130,0,0,
2007-05-08,1,13,07:12,SC180,1,0,
2007-05-08,1,10,06:43,SC40,1,0,
2007-05-08,1,11,06:53,SC85,0,0,
2007-05-08,1,14,07:37,WL135,1,1,
2007-05-08,2,14,07:12,WL45,0,0,
2007-05-08,2,15,07:20,WL84,1,0,
2008-05-02,2,10,07:09,ADJ121,0,0,
2008-05-02,2,11,07:20,ADJ160,0,0,
2008-05-02,2,12,07:30,ADJ210,0,0,
2008-05-02,2,13,07:39,ADJ260,0,0,
2008-05-02,2,2,05:30,ADJ40,1,0,
2008-05-02,2,1,05:20,ADJ5,0,0,
2008-05-02,1,3,05:37,CL100,0,0,
2008-05-02,1,4,05:44,CL140,1,0,
2008-05-02,1,5,05:55,CL190,0,0,
2008-05-02,1,6,06:03,CL235,0,0,
2008-05-02,1,7,06:11,CL285,0,0,
2008-05-02,1,8,06:19,CL335,0,0,
2008-05-02,1,1,05:21,CL5,0,0,
2008-05-02,1,2,05:29,CL55,0,1,
2008-05-02,1,16,07:34,DP110,0,0,
2008-05-02,1,17,07:16,DP160,1,0,
2008-05-02,1,15,07:45,DP40,0,0,
2008-05-02,2,8,06:37,LSB30,1,0,
2008-05-02,2,9,06:48,LSB76,1,0,
2008-05-02,2,3,05:40,SB10,0,0,
2008-05-02,2,5,06:01,SB105,1,0,
2008-05-02,2,6,06:12,SB150,1,0,
2008-05-02,2,7,06:23,SB202,0,0,
2008-05-02,2,4,05:49,SB55,2,0,
2008-05-02,1,9,06:27,SC0,0,0,
2008-05-02,1,12,06:52,SC130,0,0,
2008-05-02,1,13,07:01,SC180,1,0,
2008-05-02,1,10,06:35,SC40,0,0,
2008-05-02,1,11,06:43,SC85,0,1,
2008-05-02,1,14,07:53,WL135,0,0,
2008-05-02,2,14,07:52,WL45,0,0,
2008-05-02,2,15,08:02,WL84,1,0,
2008-05-05,2,10,06:45,ADJ121,1,0,
2008-05-05,2,11,06:37,ADJ160,0,0,
2008-05-05,2,12,06:29,ADJ210,0,0,
2008-05-05,2,13,06:21,ADJ260,0,0,
2008-05-05,2,2,08:08,ADJ40,1,0,
2008-05-05,2,1,08:16,ADJ5,0,0,
2008-05-05,1,3,07:54,CL100,0,0,
2008-05-05,1,4,07:47,CL140,0,0,
2008-05-05,1,5,07:38,CL190,0,0,
2008-05-05,1,6,07:30,CL235,1,0,
2008-05-05,1,7,07:22,CL285,0,0,
2008-05-05,1,8,07:12,CL335,0,0,
2008-05-05,1,1,08:11,CL5,0,0,
2008-05-05,1,2,08:03,CL55,0,0,
2008-05-05,1,16,05:51,DP110,0,0,
2008-05-05,1,17,06:07,DP160,0,0,
2008-05-05,1,15,05:40,DP40,1,0,
2008-05-05,2,8,07:09,LSB30,0,0,
2008-05-05,2,9,07:01,LSB75,1,0,
2008-05-05,2,3,07:59,SB10,0,0,
2008-05-05,2,5,07:45,SB105,1,0,
2008-05-05,2,6,07:37,SB150,1,0,
2008-05-05,2,7,07:24,SB202,0,0,
2008-05-05,2,4,07:52,SB55,1,0,
2008-05-05,1,9,07:03,SC0,1,0,
2008-05-05,1,12,06:33,SC130,0,0,
2008-05-05,1,13,06:23,SC180,2,0,
2008-05-05,1,10,06:55,SC40,1,0,
2008-05-05,1,11,06:43,SC85,0,0,
2008-05-05,1,14,05:41,WL135,0,0,
2008-05-05,2,14,05:57,WL45,0,0,
2008-05-05,2,15,05:49,WL84,1,0,
2008-05-07,2,10,06:54,ADJ121,1,0,
2008-05-07,2,11,07:02,ADJ160,0,0,
2008-05-07,2,12,07:10,ADJ210,0,0,
2008-05-07,2,13,07:18,ADJ260,0,0,
2008-05-07,2,2,05:33,ADJ40,1,0,
2008-05-07,2,1,05:26,ADJ5,0,0,
2008-05-07,1,3,05:44,CL100,0,0,
2008-05-07,1,4,05:51,CL140,1,0,
2008-05-07,1,5,05:59,CL190,0,0,
2008-05-07,1,6,06:12,CL235,0,0,
2008-05-07,1,7,06:21,CL285,0,0,
2008-05-07,1,8,06:29,CL335,0,0,
2008-05-07,1,1,05:27,CL5,0,0,
2008-05-07,1,2,05:36,CL55,0,0,
2008-05-07,1,16,07:29,DP110,0,0,
2008-05-07,1,17,07:20,DP160,1,0,
2008-05-07,1,15,07:37,DP40,1,0,
2008-05-07,2,8,06:28,LSB30,1,0,
2008-05-07,2,9,06:38,LSB80,1,0,
2008-05-07,2,3,05:41,SB10,0,1,
2008-05-07,2,5,05:58,SB105,0,0,
2008-05-07,2,6,06:06,SB150,1,0,
2008-05-07,2,7,06:17,SB202,0,0,
2008-05-07,2,4,05:49,SB55,1,0,
2008-05-07,1,9,06:38,SC0,1,0,
2008-05-07,1,12,07:02,SC130,0,0,
2008-05-07,1,13,07:09,SC180,1,0,
2008-05-07,1,10,06:46,SC40,1,0,
2008-05-07,1,11,06:53,SC85,0,0,
2008-05-07,1,14,07:45,WL135,1,0,
2008-05-07,2,14,07:28,WL45,0,0,
2008-05-07,2,15,07:36,WL84,1,0,
2008-05-09,2,10,06:12,ADJ121,1,0,
2008-05-09,2,11,06:04,ADJ160,0,0,
2008-05-09,2,12,05:55,ADJ210,0,0,
2008-05-09,2,13,05:47,ADJ260,1,0,
2008-05-09,2,2,07:29,ADJ40,1,0,
2008-05-09,2,1,07:39,ADJ5,0,0,
2008-05-09,1,3,07:34,CL100,0,0,
2008-05-09,1,4,07:26,CL140,0,0,
2008-05-09,1,5,07:19,CL190,0,1,
2008-05-09,1,6,07:12,CL235,0,1,
2008-05-09,1,7,07:04,CL285,0,0,
2008-05-09,1,8,06:57,CL335,0,0,
2008-05-09,1,1,07:49,CL5,1,0,
2008-05-09,1,2,07:41,CL55,0,0,
2008-05-09,1,16,06:07,DP110,0,0,
2008-05-09,1,17,05:59,DP160,1,0,
2008-05-09,1,15,06:15,DP40,1,0,
2008-05-09,2,8,06:37,LSB30,0,0,
2008-05-09,2,9,06:29,LSB80,1,0,
2008-05-09,2,3,07:21,SB10,0,0,
2008-05-09,2,5,07:05,SB105,0,0,
2008-05-09,2,6,06:56,SB150,1,0,
2008-05-09,2,7,06:48,SB202,0,0,
2008-05-09,2,4,07:13,SB55,1,0,
2008-05-09,1,9,06:49,SC0,0,0,
2008-05-09,1,12,05:46,SC130,0,0,
2008-05-09,1,13,05:38,SC180,1,0,
2008-05-09,1,10,06:42,SC40,0,0,
2008-05-09,1,11,06:34,SC85,0,0,
2008-05-09,1,14,06:23,WL135,1,0,
2008-05-09,2,14,05:33,WL45,1,0,
2008-05-09,2,15,05:23,WL84,2,0,
2009-04-27,2,1,05:23,ADJ005,0,0,
2009-04-27,2,10,06:47,ADJ121,1,0,
2009-04-27,2,11,06:54,ADJ160,1,0,
2009-04-27,2,12,07:02,ADJ210,0,0,
2009-04-27,2,13,07:10,ADJ260,1,0,
2009-04-27,2,2,05:31,ADJ40,1,0,
2009-04-27,1,1,05:26,CL005,0,0,
2009-04-27,1,2,05:37,CL055,0,0,
2009-04-27,1,3,05:46,CL100,0,0,
2009-04-27,1,4,05:57,CL140,0,0,
2009-04-27,1,5,06:06,CL190,1,0,
2009-04-27,1,6,06:16,CL235,0,0,
2009-04-27,1,7,06:25,CL285,0,0,
2009-04-27,1,8,06:38,CL335,0,0,
2009-04-27,1,15,08:14,DP040,1,2,
2009-04-27,1,16,08:00,DP110,0,0,
2009-04-27,1,17,07:51,DP160,0,0,
2009-04-27,2,8,06:04,LSB030,0,0,
2009-04-27,2,9,06:12,LSB075,1,0,
2009-04-27,2,3,05:40,SB010,0,0,
2009-04-27,2,4,05:48,SB055,1,0,
2009-04-27,2,5,05:56,SB105,1,0,
2009-04-27,2,6,06:23,SB150,1,0,
2009-04-27,2,7,06:32,SB202,1,0,
2009-04-27,1,9,06:47,SC000,1,0,
2009-04-27,1,10,07:00,SC040,2,0,
2009-04-27,1,11,07:08,SC085,0,0,
2009-04-27,1,12,07:17,SC130,0,0,
2009-04-27,1,13,07:34,SC180,1,0,
2009-04-27,2,14,07:18,WL045,0,0,
2009-04-27,2,15,07:26,WL084,1,0,
2009-04-27,1,14,08:24,WL135,1,0,
2009-04-28,2,1,07:15,ADJ005,0,0,
2009-04-28,2,2,07:06,ADJ040,1,0,
2009-04-28,2,10,05:51,ADJ121,1,0,
2009-04-28,2,11,05:43,ADJ160,1,0,
2009-04-28,2,12,05:35,ADJ210,1,0,
2009-04-28,2,13,05:27,ADJ260,0,0,
2009-04-28,1,1,08:02,CL005,0,0,
2009-04-28,1,2,07:52,CL055,0,0,
2009-04-28,1,3,07:44,CL100,0,0,
2009-04-28,1,4,07:35,CL140,0,1,
2009-04-28,1,5,07:26,CL190,1,0,
2009-04-28,1,6,07:16,CL235,1,0,
2009-04-28,1,7,07:07,CL285,0,0,
2009-04-28,1,8,06:56,CL335,0,0,
2009-04-28,1,15,05:21,DP040,1,0,
2009-04-28,1,16,05:37,DP110,0,1,
2009-04-28,1,17,05:47,DP160,0,0,
2009-04-28,2,8,06:25,LSB030,0,0,
2009-04-28,2,9,06:33,LSB075,1,0,
2009-04-28,2,3,06:03,SB010,0,0,
2009-04-28,2,4,06:10,SB055,1,0,
2009-04-28,2,5,06:17,SB105,1,0,
2009-04-28,2,6,06:43,SB150,2,0,
2009-04-28,2,7,06:50,SB202,0,0,
2009-04-28,1,9,06:46,SC000,0,0,
2009-04-28,1,10,06:38,SC040,1,0,
2009-04-28,1,11,06:28,SC085,0,0,
2009-04-28,1,12,06:17,SC130,0,0,
2009-04-28,1,13,06:05,SC180,2,0,
2009-04-28,2,14,05:18,WL045,1,0,
2009-04-28,2,15,05:10,WL084,1,0,
2009-04-28,1,14,05:16,WL135,1,0,
2009-04-29,2,1,05:22,ADJ005,0,0,
2009-04-29,2,2,05:30,ADJ040,1,0,
2009-04-29,2,10,06:51,ADJ121,1,0,
2009-04-29,2,11,07:00,ADJ160,0,0,
2009-04-29,2,12,07:08,ADJ210,0,0,
2009-04-29,2,13,07:16,ADJ260,1,0,
2009-04-29,1,1,05:24,CL005,0,0,
2009-04-29,1,2,05:34,CL055,0,0,
2009-04-29,1,3,05:43,CL100,0,0,
2009-04-29,1,4,05:52,CL140,0,0,
2009-04-29,1,5,06:00,CL190,0,0,
2009-04-29,1,6,06:10,CL235,1,0,
2009-04-29,1,7,06:18,CL285,0,0,
2009-04-29,1,8,06:26,CL335,0,0,
2009-04-29,1,17,07:53,D 160,1,0,
2009-04-29,1,15,07:35,DP040,0,0,
2009-04-29,1,16,07:44,DP110,0,0,
2009-04-29,2,8,06:27,LSB030,0,0,
2009-04-29,2,9,06:36,LSB075,0,0,
2009-04-29,2,3,05:40,SB010,0,0,
2009-04-29,2,4,05:48,SB055,0,0,
2009-04-29,2,5,05:56,SB105,0,0,
2009-04-29,2,6,06:04,SB150,2,0,
2009-04-29,2,7,06:15,SB202,2,0,
2009-04-29,1,9,06:35,SC000,1,0,
2009-04-29,1,10,06:44,SC040,1,0,
2009-04-29,1,11,06:53,SC085,0,0,
2009-04-29,1,12,07:01,SC130,0,0,
2009-04-29,1,13,07:10,SC180,1,0,
2009-04-29,2,14,07:26,WL045,0,0,
2009-04-29,2,15,07:34,WL084,1,0,
2009-04-29,1,14,07:26,WL135,1,0,
2009-04-30,2,1,07:52,ADJ005,0,0,
2009-04-30,2,2,07:43,ADJ040,1,0,
